,code
32261,HER_47664.t1:Sp-Hypp_2240
32262,HER_47665.t1:Sp-Hypp_803
32263,HER_47666.t1:Sp-Rej4_1
32264,HER_47668.t1:Sp-Dvb12
32265,HER_47669.t1:none
32266,HER_4767.t1:Sp-Lrr/Igr_16
32267,HER_47670.t1_HER_47673.t1:none
32268,HER_47671.t1:none
32269,HER_47672.t1:none
32270,HER_47674.t1:Sp-Hypp_2514
32271,HER_47675.t1:Sp-AccsL
32272,HER_47676.t1:none
32273,HER_47677.t1:Sp-Glmn
32274,HER_47678.t1:Sp-Surreal/Gpcr30
32275,HER_47679.t1:Sp-Surreal/Gpcr5
32276,HER_47679.t2:Sp-Surreal/Gpcr30
32277,HER_4768.t1:none
32278,HER_47680.t1:Sp-Surreal/Gpcr30
32279,HER_47681.t1.1.5f2c6a9b:Sp-Fb
32280,HER_47681.t1:Sp-Fb
32281,HER_47684.t1:Sp-Aqp
32282,HER_47685.t1_HER_47682.t1_HER_47692.t1.1.5f2d73de:Sp-Gtf3c5
32283,HER_47685.t1_HER_47682.t1_HER_47692.t1:Sp-Gtf3c5
32284,HER_47686.t1:Sp-Hypp_1417
32285,HER_47688.t1:Sp-Hypp_1417
32286,HER_47690.t1:none
32287,HER_47693.t1:Sp-Hypp_1417
32288,HER_47695.t1:none
32289,HER_47697.t1:none
32290,HER_47699.t1:Sp-PppL_118
32291,HER_4770.t1:Sp-Sqle_3
32292,HER_47701.t1:Sp-PppL_120
32293,HER_47702.t1:Sp-Hypp_1417
32294,HER_47703.t1:none
32295,HER_47704.t1:Sp-Nmur2L_2
32296,HER_47705.t1:Sp-Hypp_2740
32297,HER_47706.t1:Sp-Psmb7
32298,HER_47709.t1:Sp-Kif14L2
32299,HER_4771.t1:Sp-Lrr/Igr_16
32300,HER_47712.t1:Sp-Prx
32301,HER_47713.t1:none
32302,HER_47715.t1:none
32303,HER_47716.t1:Sp-Hypp_1298
32304,HER_47717.t1:Sp-Prx
32305,HER_47719.t1:Sp-Rabggtb
32306,HER_4772.t1:Sp-Rnf144a
32307,HER_47720.t1:none
32308,HER_47721.t1:Sp-HpcaL1
32309,HER_47722.t1:Sp-Ubr4
32310,HER_47722.t2:Sp-Ubr4
32311,HER_47726.t1:Sp-Ubr4_6
32312,HER_47727.t1:Sp-Slc39a7
32313,HER_47728.t1:Sp-Trex2L
32314,HER_47729.t1:Sp-Hypp_1107
32315,HER_4773.t1:Sp-Hypp_3055
32316,HER_47730.t1.1.5f2c6a9b:none
32317,HER_47730.t1:none
32318,HER_47731.t1:Sp-Trex2L_1
32319,HER_47732.t1:Sp-Hypp_926
32320,HER_47733.t1:Sp-AT
32321,HER_47735.t1:Sp-Cox4L_1
32322,HER_47736.t1:Sp-AT
32323,HER_47737.t1:Sp-Prdm12L
32324,HER_47738.t1:Sp-Fubp1
32325,HER_47738.t2:Sp-Fubp1
32326,HER_47738.t3:Sp-Fubp1
32327,HER_47739.t1:Sp-Csmd3L
32328,HER_4774.t1:none
32329,HER_47740.t1:Sp-Hypp_1044
32330,HER_47741.t1:Sp-Hypp_1044
32331,HER_47742.t1:Sp-PolppL_34
32332,HER_47744.t1.1.5f2c6a9c:Sp-F2L
32333,HER_47744.t1:Sp-F2L
32334,HER_47745.t1.1.5f2c6a7e:Sp-Ccp
32335,HER_47745.t1:Sp-Ccp
32336,HER_47746.t1:Sp-Gclm
32337,HER_47747.t1:Sp-VarsiB
32338,HER_47748.t1:Sp-Elovl6_4
32339,HER_47749.t1:none
32340,HER_47750.t1:Sp-Surf5
32341,HER_47751.t1:Sp-Tsc1L
32342,HER_47752.t1.1.5f2c6a7e:Sp-Ags
32343,HER_47752.t1:Sp-Ags
32344,HER_47753.t1.1.5f2c6a9c:Sp-Foxred1
32345,HER_47753.t1:Sp-Foxred1
32346,HER_47754.t1:Sp-Rps18
32347,HER_47755.t1:Sp-Vps52L
32348,HER_47756.t1:Sp-Tlr099
32349,HER_47757.t1:Sp-Tlr033
32350,HER_47758.t1:none
32351,HER_4776.t1:Sp-Tpase8
32352,HER_47760.t1:Sp-Hypp_2765
32353,HER_47764.t1_HER_47761.t1:Sp-Mfsd6l_1
32354,HER_47765.t1:Sp-Ndor1
32355,HER_47766.t1:Sp-Tlr036
32356,HER_47767.t1:Sp-Ndor1
32357,HER_47769.t1:Sp-Lhx2
32358,HER_4777.t1:Sp-C1qL_8
32359,HER_47770.t1:Sp-Lhx2_1
32360,HER_47773.t1:none
32361,HER_47773.t2:none
32362,HER_47774.t1:Sp-Ppp1r10
32363,HER_47775.t1:Sp-Ppp1r10
32364,HER_47776.t1:Sp-Vps52L
32365,HER_47777.t1:Sp-Tlr099
32366,HER_47778.t1:Sp-Tlr033
32367,HER_47779.t1:none
32368,HER_4778.t1:Sp-C1qL_8
32369,HER_4778.t2:Sp-C1qL_8
32370,HER_47780.t1:Sp-Hypp_2765
32371,HER_47782.t1:Sp-Mfsd6l_1
32372,HER_47783.t1:Sp-Ndor1
32373,HER_47784.t1:Sp-TlrP77
32374,HER_47784.t2:Sp-Tlr036
32375,HER_47784.t3:Sp-Tlr109
32376,HER_47785.t1:Sp-Ndor1
32377,HER_47787.t1:Sp-Lhx2
32378,HER_47788.t1:Sp-Lhx2_1
32379,HER_47789.t1:Sp-Fbgp
32380,HER_4779.t1:Sp-Hrsp12
32381,HER_47790.t1:none
32382,HER_47791.t1:Sp-Ppp1r10
32383,HER_47793.t1:Sp-Znhit6
32384,HER_47794.t1:Sp-Rt5
32385,HER_47795.t1:Sp-Gpr51
32386,HER_478.t1:Sp-Hypp1337
32387,HER_47800.t1:Sp-Gabbr1_1
32388,HER_47801.t1:Sp-Gabbr1_1
32389,HER_47801.t2:Sp-Gabbr1_1
32390,HER_47803.t1:Sp-Stom_7
32391,HER_47806.t1:Sp-Utp6L
32392,HER_47807.t1:Sp-Hypp3088
32393,HER_47808.t1:Sp-Utp6L
32394,HER_47809.t1:none
32395,HER_47810.t1:Sp-Hypp_641
32396,HER_47811.t1:Sp-PnpLa7
32397,HER_47813.t1:Sp-Rab14
32398,HER_47814.t1:Sp-Hypp_2953
32399,HER_47815.t1:none
32400,HER_47816.t1:Sp-Tlr036
32401,HER_47817.t1:none
32402,HER_47818.t1:Sp-Tlr036
32403,HER_47819.t1:none
32404,HER_47820.t1:Sp-TlrP77
32405,HER_47821.t1:Sp-Tlr036
32406,HER_47822.t1:none
32407,HER_47823.t1:Sp-TlrP77
32408,HER_47824.t1:Sp-Tlr036
32409,HER_47825.t1:Sp-Fn3f_29
32410,HER_47826.t1:Sp-Fn3f_29
32411,HER_47827.t1:none
32412,HER_47828.t1:Sp-TlrP77
32413,HER_47829.t1:Sp-Tlr036
32414,HER_47830.t1:Sp-Dhx16_1
32415,HER_47831.t1:none
32416,HER_47835.t1:Sp-Odf2
32417,HER_47836.t1:none
32418,HER_47837.t1:Sp-Crat
32419,HER_47838.t1:none
32420,HER_47839.t1_HER_47842.t1:Sp-Dolpp1
32421,HER_47840.t1:Sp-Rvt/Exn/End/Pp
32422,HER_47841.t1:Sp-Rvt/Exn/End/Pp
32423,HER_47843.t1:Sp-Tdrd5
32424,HER_47844.t1:none
32425,HER_47845.t1:Sp-Hypp_1151
32426,HER_47846.t1:Sp-Scai
32427,HER_47848.t1:Sp-Nup214L
32428,HER_47849.t1:Sp-Fam78a
32429,HER_4785.t1:Sp-TnL2
32430,HER_47850.t1:Sp-Rpl28
32431,HER_47851.t1:Sp-Hypp_2938
32432,HER_47852.t1:Sp-Sep15
32433,HER_47853.t1:Sp-Aldh9a1
32434,HER_47854.t1:Sp-Hypp_1685
32435,HER_47855.t1:Sp-Hypp_2555
32436,HER_47856.t1:Sp-Fpgs_2
32437,HER_47856.t2.1.5f2c6a9d:Sp-Fpgs_2
32438,HER_47856.t2:Sp-Fpgs_2
32439,HER_47857.t1:Sp-Gpr107
32440,HER_47857.t2:Sp-Gpr107
32441,HER_47858.t1:Sp-Hsp701D
32442,HER_47859.t1:Sp-Hsp701D
32443,HER_4786.t1:Sp-Lrr/Igr_16
32444,HER_47860.t1:Sp-Hypp_2467
32445,HER_47862.t1:Sp-Kap
32446,HER_47862.t2:Sp-Kap
32447,HER_47864.t1:Sp-Hypp_2655
32448,HER_47865.t1:Sp-Kap
32449,HER_47866.t1:Sp-Hypp_2655
32450,HER_47867.t1:Sp-CplcaIIb
32451,HER_47868.t1:Sp-CplcaIIb
32452,HER_47869.t1:Sp-Z364
32453,HER_4787.t1:Sp-Lrp12
32454,HER_47871.t1:Sp-Ppan
32455,HER_47872.t1:Sp-Adra1bL_7
32456,HER_47873.t1:Sp-Adra1aL_5
32457,HER_47874.t1:Sp-Adra1aL_5
32458,HER_47875.t1:none
32459,HER_47876.t1:Sp-Sgk071L2
32460,HER_47878.t1:Sp-Hypp_2157
32461,HER_4788.t1:Sp-Sfep9L
32462,HER_47881.t1:none
32463,HER_47881.t2:none
32464,HER_47882.t1:Sp-CalmL1
32465,HER_47883.t1:Sp-ChbpL_2
32466,HER_47884.t1:Sp-Hypp_2655
32467,HER_47885.t1:none
32468,HER_47886.t1:none
32469,HER_47887.t1:Sp-Surf4
32470,HER_47888.t1:none
32471,HER_47889.t1:Sp-Rpl35
32472,HER_4789.t1:none
32473,HER_47891.t1:Sp-Hypp_1872
32474,HER_47892.t1:Sp-Traf1_1
32475,HER_47893.t1:Sp-Traf
32476,HER_47897.t1:Sp-Srcr142
32477,HER_47899.t1:Sp-Traf1_1
32478,HER_479.t1:none
32479,HER_4790.t1:Sp-Sqle_3
32480,HER_47900.t1:Sp-Hypp_1684
32481,HER_47901.t1:Sp-Traf3_1
32482,HER_47902.t1:Sp-Srcr84
32483,HER_47903.t1:Sp-Traf1_1
32484,HER_47904.t1:Sp-Traf
32485,HER_47905.t1:Sp-Traf
32486,HER_47906.t1:Sp-Traf
32487,HER_47907.t1:Sp-Awh
32488,HER_47908.t1:Sp-Tbc1d13
32489,HER_47910.t1:Sp-Zer1
32490,HER_47913.t1:none
32491,HER_47916.t1:none
32492,HER_47917.t1:none
32493,HER_47919.t1:none
32494,HER_4792.t1:Sp-PolypL_64
32495,HER_47920.t1:none
32496,HER_47921.t1:none
32497,HER_47923.t1:none
32498,HER_47924.t1:none
32499,HER_47925.t1:none
32500,HER_47927.t1:none
32501,HER_47928.t1:none
32502,HER_47929.t1:none
32503,HER_47931.t1:none
32504,HER_47932.t1:none
32505,HER_47933.t1:none
32506,HER_47935.t1:none
32507,HER_47936.t1:none
32508,HER_47937.t1:none
32509,HER_47939.t1:none
32510,HER_47940.t1:none
32511,HER_47941.t1:none
32512,HER_47947.t1:none
32513,HER_47948.t1:none
32514,HER_47949.t1:none
32515,HER_47951.t1:Sp-Hypp_530
32516,HER_47952.t1:Sp-C1orf9L
32517,HER_47954.t1:Sp-Hypp_530
32518,HER_47955.t1:Sp-C1orf9L
32519,HER_47956.t1:Sp-Mif7
32520,HER_47957.t1:none
32521,HER_47958.t1:Sp-PppL_233
32522,HER_47965.t1.1.5f2c6a9e:Sp-Fam73b_1
32523,HER_47965.t1:Sp-Fam73b_1
32524,HER_47966.t1:Sp-PolppL_61
32525,HER_47967.t1:Sp-Daxx
32526,HER_47968.t1:Sp-Man1b1_1
32527,HER_47969.t1:none
32528,HER_4797.t1:Sp-TnL2
32529,HER_47970.t1:Sp-Golga2
32530,HER_47971.t1.1.5f2c6a9e:none
32531,HER_47971.t1:none
32532,HER_47972.t1:Sp-Gtf2h4
32533,HER_47973.t1:Sp-Trim45
32534,HER_47974.t1.1.5f2c6a84:Sp-Moka
32535,HER_47974.t1:Sp-Moka
32536,HER_47975.t1:Sp-C9orf114
32537,HER_47976.t1:none
32538,HER_47977.t1:Sp-Ppp2r4
32539,HER_47979.t1:none
32540,HER_4798.t1:Sp-Sqle_3
32541,HER_47980.t1.1.5f2c6a9f:Sp-Hypp_3125
32542,HER_47980.t1:Sp-Hypp_3125
32543,HER_47981.t1:none
32544,HER_47982.t1:Sp-Dhps_1
32545,HER_47983.t1:Sp-Chst1
32546,HER_47984.t1:Sp-Hypp_3042
32547,HER_47985.t1:Sp-Ogg1
32548,HER_47986.t1:Sp-Nek7
32549,HER_47987.t1_HER_47988.t1:Sp-Clect_116
32550,HER_47989.t1:Sp-Clect_116
32551,HER_4799.t1:Sp-Hrsp12
32552,HER_4799.t2:Sp-Hrsp12
32553,HER_47990.t1:Sp-Clect_73
32554,HER_47992.t1:Sp-Clect_89
32555,HER_47993.t1:Sp-Clect_116
32556,HER_47994.t1:Sp-Clect_73
32557,HER_47996.t1:Sp-Aldh9a1
32558,HER_47997.t1.1.5f2c6a85.1.5f2d73d0:Sp-Abcc5A1
32559,HER_47997.t1.1.5f2c6a85.2.5f2d73d0:Sp-Abcc5A1
32560,HER_47997.t1.1.5f2c6a85:Sp-Abcc5A1
32561,HER_47997.t1:Sp-Abcc5A1
32562,HER_47998.t1:Sp-Endrvt_4
32563,HER_47999.t1:Sp-Vav
32564,HER_48.t1.1.5f2c6cf8:Sp-Nudt9
32565,HER_48.t1:Sp-Nudt9
32566,HER_4800.t1:Sp-C1qL_8
32567,HER_4800.t2:Sp-C1qL_8
32568,HER_48001.t1:Sp-Aldh9a1
32569,HER_48002.t1:Sp-Abcc5A1
32570,HER_48003.t1:Sp-Vav_2
32571,HER_48004.t1:Sp-Vav
32572,HER_48005.t1:Sp-Rvt/Exn/End/Pplp_1
32573,HER_48006.t1:Sp-Lmo4
32574,HER_48008.t1:Sp-Rpl26
32575,HER_48009.t1:Sp-Ccdc151
32576,HER_4801.t1:Sp-Z313L
32577,HER_48010.t1:Sp-Hypp_2955
32578,HER_48010.t2:Sp-Hypp_2955
32579,HER_48011.t1:none
32580,HER_48012.t1:Sp-Smyd3_3
32581,HER_48012.t2:Sp-Smyd3_3
32582,HER_48015.t1:Sp-Hsp702A
32583,HER_48016.t1:Sp-Exosc2
32584,HER_48017.t1.1.5f2c6a9f:Sp-Coq4_1
32585,HER_48017.t1:Sp-Coq4_1
32586,HER_4802.t1:Sp-PolppL_24
32587,HER_48022.t1:Sp-Z134
32588,HER_48024.t1:Sp-Psmb1
32589,HER_48026.t1:Sp-6Afcol
32590,HER_48028.t1:Sp-HnmtL_2
32591,HER_48029.t1:none
32592,HER_48030.t1:Sp-Hypp_1298
32593,HER_48031.t1:Sp-Hypp_1766
32594,HER_48032.t1:Sp-Pigc
32595,HER_48033.t1:Sp-Hypp_1169
32596,HER_48034.t1:Sp-PolppL_65
32597,HER_48035.t1:Sp-Gemin4L
32598,HER_48036.t1:Sp-AccsL
32599,HER_48037.t1:Sp-RdbpL
32600,HER_48038.t1:Sp-Diablo
32601,HER_48039.t1:Sp-Lsm2
32602,HER_4804.t1:Sp-PppL_253
32603,HER_48040.t1:none
32604,HER_48041.t1:Sp-Ddx31
32605,HER_48042.t1:Sp-Barhl
32606,HER_48043.t1:Sp-Barhl
32607,HER_48044.t1:Sp-Barhl
32608,HER_48045.t1:Sp-Fut4_5
32609,HER_48046.t1:Sp-NatL_1
32610,HER_48047.t1:Sp-Hypp_65
32611,HER_48048.t1.1.5f2c6a85:Sp-Hypp_65
32612,HER_48048.t1:Sp-Hypp_65
32613,HER_4805.t1:Sp-C1qL_8
32614,HER_48050.t1:none
32615,HER_48051.t1:none
32616,HER_48052.t1:Sp-Sult1c4
32617,HER_48053.t1:Sp-Inpp5e
32618,HER_48054.t1:Sp-Inpp5e
32619,HER_48055.t1:Sp-Hypp_53
32620,HER_48056.t1:Sp-Hypp_53
32621,HER_48057.t1:Sp-Hypp_53
32622,HER_48058.t1:Sp-Nop2
32623,HER_4806.t1:Sp-Tpase8
32624,HER_48060.t1:Sp-Rt5
32625,HER_48061.t1:Sp-Hypp3088
32626,HER_48062.t1:Sp-Hypp3088
32627,HER_48063.t1:Sp-Rt5
32628,HER_48064.t1:Sp-Hypp3088
32629,HER_48065.t1:Sp-Hypp3088
32630,HER_48066.t1:none
32631,HER_48067.t1:Sp-Surf1
32632,HER_48069.t1:none
32633,HER_48072.t1:Sp-Fam55d_1
32634,HER_48073.t1:Sp-PolppL_39
32635,HER_48073.t2:Sp-Z105
32636,HER_48074.t1:Sp-PolppL_39
32637,HER_48078.t1:none
32638,HER_48079.t1:Sp-PolypL_10
32639,HER_4808.t1.1.5f2c6834:none
32640,HER_4808.t1:none
32641,HER_48080.t1:Sp-PolypL_10
32642,HER_48082.t1:Sp-Tf2L
32643,HER_48083.t1:none
32644,HER_48084.t1:Sp-Fam55d_1
32645,HER_48085.t1.1.5f2c6aa0:Sp-Fam69a
32646,HER_48085.t1:Sp-Fam69a
32647,HER_48086.t1:Sp-Zcchc3
32648,HER_48089.t1:Sp-PolypL_89
32649,HER_4809.t1:Sp-Hypp_3055
32650,HER_48090.t1:Sp-Zcchc3
32651,HER_48091.t1:Sp-Hypp_560
32652,HER_48092.t1:Sp-Hypp_560
32653,HER_48093.t1:Sp-PolppL_100
32654,HER_48094.t1:Sp-Hypp_560
32655,HER_48095.t1:Sp-PolppL_100
32656,HER_48097.t1:Sp-Dusp12
32657,HER_48098.t1:none
32658,HER_48099.t1:Sp-Hypp_2701
32659,HER_4810.t1:Sp-Rnf144a
32660,HER_48102.t1_HER_48100.t1:Sp-Gapvd1
32661,HER_48103.t1:Sp-Bari1
32662,HER_48105.t1:Sp-Dnm2
32663,HER_48105.t2:Sp-Dnm2
32664,HER_48105.t3:Sp-Dnm2
32665,HER_48107.t1:Sp-Rvt/Exn/End/Pplp
32666,HER_48108.t1:Sp-Nlr66
32667,HER_48109.t1:Sp-Fmo2
32668,HER_4811.t1:Sp-Enpp3
32669,HER_48111.t1.1.5f2c6aa0:Sp-Fmo2_2
32670,HER_48111.t1.2.5f2c6aa0.1.5f2d73e3:Sp-Fmo2
32671,HER_48111.t1.2.5f2c6aa0:Sp-Fmo2
32672,HER_48111.t1:Sp-Fmo2_2
32673,HER_48112.t1:Sp-Fmo5_1
32674,HER_48113.t1:Sp-Psmd5
32675,HER_48114.t1:Sp-Hypp_259
32676,HER_48116.t1:Sp-Hypp_1185
32677,HER_48117.t1:Sp-Ddr
32678,HER_48119.t1:none
32679,HER_4812.t1:Sp-Lrp4L
32680,HER_48120.t1:Sp-Hypp_1485
32681,HER_48122.t1:none
32682,HER_48123.t1:Sp-Hypp_1485
32683,HER_48124.t1:Sp-Fn3f_47
32684,HER_48124.t2:Sp-Fn3f_47
32685,HER_48125.t1:Sp-Bat5
32686,HER_48126.t1:Sp-Qtrt1
32687,HER_48127.t1:Sp-Ppp6c_1
32688,HER_48128.t1:Sp-Trove2
32689,HER_48129.t1:Sp-Cdc73
32690,HER_4813.t1:Sp-Lrp4L_8
32691,HER_48130.t1:none
32692,HER_48132.t1:none
32693,HER_48133.t1:none
32694,HER_48135.t1:none
32695,HER_48136.t1:none
32696,HER_48138.t1:none
32697,HER_48139.t1:none
32698,HER_48140.t1:none
32699,HER_48141.t1.1.5f2c6aa1:Sp-Scy1L1bp1
32700,HER_48141.t1:Sp-Scy1L1bp1
32701,HER_48142.t1:Sp-Wdr46
32702,HER_48143.t1:Sp-Scy1L1bp1
32703,HER_48144.t1:Sp-Hypp_1459
32704,HER_48145.t1:Sp-Wdr46
32705,HER_48146.t1.1.5f2c6a87:Sp-Unk_39
32706,HER_48146.t1:Sp-Unk_39
32707,HER_48147.t1:Sp-Nvd
32708,HER_48148.t1:Sp-Unk_85
32709,HER_48148.t2:Sp-Unk_85
32710,HER_48149.t1.1.5f2c6aa1:none
32711,HER_48149.t1:none
32712,HER_4815.t1:Sp-Pnlip_11
32713,HER_48151.t1:Sp-CrumbsL1
32714,HER_48152.t1:none
32715,HER_48153.t1:Sp-CrumbsL1
32716,HER_48154.t1:Sp-CrumbsL1
32717,HER_48155.t1:none
32718,HER_48157.t1:none
32719,HER_48158.t1:none
32720,HER_4816.t1:none
32721,HER_48161.t1:Sp-PppL_121
32722,HER_48162.t1:Sp-Slc31a1
32723,HER_48163.t1:Sp-Slc31a1
32724,HER_48164.t1:Sp-Slc31a1
32725,HER_48165.t1:Sp-TrypL
32726,HER_48166.t1:Sp-Egfl
32727,HER_48167.t1:Sp-Zdhhc12
32728,HER_48169.t1:none
32729,HER_48171.t1:Sp-Unc44_222
32730,HER_48176.t1:Sp-Hypp_2543
32731,HER_48177.t1:Sp-Hypp_1107
32732,HER_4818.t1:Sp-Hypp_2544
32733,HER_48180.t1:none
32734,HER_48181.t1:Sp-Usp20L
32735,HER_48182.t1:none
32736,HER_48183.t1:none
32737,HER_48187.t1:none
32738,HER_4819.t1:Sp-Hypp_2544
32739,HER_48190.t1:none
32740,HER_48191.t1:none
32741,HER_48192.t1:none
32742,HER_48193.t1:Sp-Zgpat
32743,HER_48194.t1:Sp-Zgpat
32744,HER_48195.t1:Sp-Sec22_1
32745,HER_48196.t1:Sp-Prpf4
32746,HER_48197.t1:Sp-Rsb66L
32747,HER_48198.t1:Sp-Mlcka
32748,HER_48199.t1:Sp-Usp20L
32749,HER_482.t1:Sp-Hypp_470
32750,HER_482.t2:Sp-Hypp_470
32751,HER_4820.t1:Sp-Fkbp12L2
32752,HER_48200.t1:none
32753,HER_48203.t1:Sp-Unc44_222
32754,HER_48204.t1:none
32755,HER_48205.t1:none
32756,HER_48206.t1:Sp-Zdhhc12
32757,HER_48207.t1:Sp-Rsb66L
32758,HER_48208.t1:Sp-Prpf4
32759,HER_48209.t1:Sp-Sec22_1
32760,HER_4821.t1.1.5f2c686c.1.5f2d72c7:Sp-Klhl24
32761,HER_4821.t1.1.5f2c686c.2.5f2d72c7:Sp-Klhl24
32762,HER_4821.t1.1.5f2c686c:Sp-Klhl24
32763,HER_4821.t1:Sp-Klhl24
32764,HER_48210.t1:Sp-Zgpat
32765,HER_48211.t1.1.5f2c6aa2:none
32766,HER_48211.t1:none
32767,HER_48212.t1:none
32768,HER_48213.t1:none
32769,HER_48214.t1:none
32770,HER_48217.t1:none
32771,HER_4822.t1:Sp-Tf
32772,HER_48220.t1:Sp-Srcr85
32773,HER_48221.t1:Sp-Surreal/Gpcr20
32774,HER_48222.t1:Sp-Unk_3
32775,HER_48222.t2:Sp-Unk_3
32776,HER_48223.t1:Sp-Nubpl
32777,HER_48224.t1:Sp-Ap3m1_1
32778,HER_48225.t1:Sp-Cdc7
32779,HER_48232.t1:Sp-Cdc7
32780,HER_48233.t1:Sp-Ap3m1_1
32781,HER_48234.t1:Sp-Nubpl
32782,HER_48235.t1:Sp-Unk_3
32783,HER_48235.t2.1.5f2c6aa2:Sp-Unk_3
32784,HER_48235.t2:Sp-Unk_3
32785,HER_48235.t3:Sp-Unk_3
32786,HER_48236.t1:Sp-Surreal/Gpcr20
32787,HER_48237.t1:Sp-Srcr85
32788,HER_48239.t1:Sp-Unc44L_45
32789,HER_48240.t1:Sp-Srcr/Ptpc1
32790,HER_48241.t1:Sp-Hypp_97
32791,HER_48242.t1:none
32792,HER_48243.t1:Sp-Dmbt1L_2
32793,HER_48244.t1:Sp-Srcr
32794,HER_48245.t1:Sp-Endrvt
32795,HER_48247.t1:Sp-PolppL_51
32796,HER_48248.t1:Sp-PppL_140
32797,HER_48251.t1:none
32798,HER_48252.t1:Sp-Hypp_2701
32799,HER_48255.t1:Sp-Hypp_2491
32800,HER_48256.t1:Sp-ScavrB2L1
32801,HER_48256.t2:Sp-ScavrB2L1
32802,HER_48259.t1:none
32803,HER_48260.t1:Sp-Hypp_1497
32804,HER_48261.t1:Sp-Hypp_2491
32805,HER_48263.t1:Sp-Clca4L
32806,HER_48266.t1:Sp-Hypp_130
32807,HER_48267.t1:none
32808,HER_48268.t1:Sp-Fn3f_29
32809,HER_48272.t1:Sp-Sugt1L
32810,HER_48273.t1:Sp-PolypL_114
32811,HER_48277.t1:Sp-Sugt1L
32812,HER_48278.t1:Sp-Hypp_1685
32813,HER_48280.t1:none
32814,HER_48281.t1:Sp-Hypp_1459
32815,HER_48284.t1:Sp-PolypL_116
32816,HER_48291.t1:Sp-PolppL_92
32817,HER_48293.t1:Sp-Hypp_2033
32818,HER_48294.t1.1.5f2c69ee:Sp-ItgaL
32819,HER_48294.t1:Sp-ItgaL
32820,HER_48295.t1:none
32821,HER_48297.t1:none
32822,HER_48299.t1:Sp-Naga
32823,HER_483.t1:Sp-Hypp_2285
32824,HER_4830.t1:none
32825,HER_48300.t1.1.5f2c6a1b:Sp-Zdhhc2
32826,HER_48300.t1:Sp-Zdhhc2
32827,HER_48301.t1:Sp-Hypp_3064
32828,HER_48302.t1:Sp-Drd1L
32829,HER_48303.t1:Sp-Cyp2L25
32830,HER_48305.t1:none
32831,HER_48306.t1:Sp-Cyp2L38
32832,HER_48307.t1:Sp-Cyp2L25
32833,HER_48308.t1:Sp-Tmem131
32834,HER_48309.t1:none
32835,HER_4831.t1:Sp-Hypp3088
32836,HER_48310.t1:Sp-Tec
32837,HER_48311.t1:Sp-Slc5a9_2
32838,HER_48312.t1:Sp-Ubn2
32839,HER_48312.t2:Sp-Ubn2
32840,HER_48313.t1:Sp-PompL
32841,HER_48314.t1:Sp-Vegfr10
32842,HER_48315.t1:Sp-C8orf48L
32843,HER_48316.t1:Sp-Gemin5
32844,HER_48317.t1:Sp-Nudcd2l
32845,HER_48317.t2:Sp-Nudcd2l
32846,HER_48319.t1:Sp-Fbxl21
32847,HER_4832.t1:Sp-Hypp3088
32848,HER_48320.t1:Sp-Mitd1
32849,HER_48321.t1.1.5f2c6a1c:Sp-Vps37ha
32850,HER_48321.t1.2.5f2c6a1c:Sp-Vps37ha
32851,HER_48321.t1:Sp-Vps37ha
32852,HER_48322.t1:Sp-Prhoxnb
32853,HER_48323.t1_HER_48325.t1.1.5f2d737c:Sp-Tpte
32854,HER_48323.t1_HER_48325.t1:Sp-Tpte
32855,HER_48326.t1:Sp-Slc25a15
32856,HER_48327.t1_HER_48328.t1:Sp-Cnga3_2
32857,HER_48329.t1:Sp-Inpp4b
32858,HER_4833.t1:Sp-Hypp3088
32859,HER_48330.t1:Sp-Rld2L2
32860,HER_48330.t2:Sp-Rld2L2
32861,HER_48331.t1:Sp-ScavrB2L1
32862,HER_48333.t1:Sp-Cd36antigenL
32863,HER_48334.t1:Sp-Nmur2L_1
32864,HER_48339.t1:Sp-EdnrbL
32865,HER_4834.t1:none
32866,HER_48340.t1:Sp-NmbrL
32867,HER_48341.t1:none
32868,HER_48342.t1:none
32869,HER_48343.t1:none
32870,HER_48344.t1:none
32871,HER_48345.t1:Sp-NkrfL
32872,HER_48346.t1:none
32873,HER_48347.t1:Sp-PolydL
32874,HER_48348.t1:Sp-Rergl1
32875,HER_48349.t1:Sp-PolydL
32876,HER_4835.t1:Sp-Unc44_343
32877,HER_48351.t1:Sp-PolydL
32878,HER_48352.t1.1.5f2c69f3:Sp-PolydL
32879,HER_48352.t1:Sp-PolydL
32880,HER_48355.t1:Sp-Hypp_97
32881,HER_48356.t1:Sp-Z105
32882,HER_48357.t1:Sp-PolppL_39
32883,HER_48358.t1:Sp-PolydL
32884,HER_4836.t1:Sp-Unc44_133
32885,HER_48360.t1:Sp-Ahi1
32886,HER_48361.t1.1.5f2c6a1c:none
32887,HER_48361.t1:none
32888,HER_48362.t1:Sp-ScavrB2L1
32889,HER_48365.t1:Sp-Acsf2
32890,HER_48366.t1:Sp-Atp8a1_1
32891,HER_48367.t1:Sp-Hypp_70
32892,HER_48369.t1:Sp-Exosc9
32893,HER_4837.t1:none
32894,HER_48370.t1:Sp-Hmg1
32895,HER_48372.t1.1.5f2c6a1c:none
32896,HER_48372.t1:none
32897,HER_48373.t1:none
32898,HER_48374.t1:Sp-Mmr2L
32899,HER_48375.t1:Sp-Kctd1_1
32900,HER_48376.t1.1.5f2d737a:none
32901,HER_48376.t1:none
32902,HER_48376.t2:none
32903,HER_48377.t1:none
